date,temp_max,temp_min,temp_max_time,temp_min_time,temp_mean,rh_mean,wind_max_kmh,wind_mean_kmh,wind_dir_deg,wind_run_km,rain_mm,et_mm,rain_rate_max_mmhr,pressure_mean_hpa,solar_rad_avg,solar_rad_hi,solar_energy_ly,dew_point_c,wet_bulb_c,heat_index_c,wind_chill_c,thsw_index_c,delta_t_mean,uv_max,uv_index_avg,uv_dose,emc,air_density_kgm3,night_cloud_cover,iss_reception,gdd_bent,gdd_kik,gdd_bent_7d,gdd_kik_7d,leaf_wet_hours,dollar_spot_pct,dollar_spot_risk,fusarium_score,fusarium_risk,brown_patch_risk,pythium_risk,soil_balance_7d,soil_zone,spray_go_hours,spray_caution_hours,spray_nogo_hours,rain_day,frost_flag,disease_alert,fog_forecast,lightning_forecast,tank_pct,tank_volume_l,tank_used_l,tank_refill
2015-10-17,29.9,14.3,12:30 PM,11:50 PM,20.1,72.8,25.7,3.1,237,40.1,0.4,1.97,,1021.3,106.7,1051.0,220.38,14.5,,20.2,14.3,,3.6,,,,,1.2132,,,12.1,7.1,76.4,41.4,8,15.3,MODERATE,2,LOW-MOD,LOW,LOW,-13.8,Waterlogged,17,2,5,1,0,True,,,,,,
2015-10-18,31.7,11.4,2:45 PM,5:50 AM,20.6,69.1,14.5,2.7,121,31.2,0.0,4.11,,1023.2,247.9,1053.0,511.85,13.7,,20.6,11.4,,4.5,,,,,1.2134,,,11.6,6.6,78.1,43.1,9,17.1,MODERATE,3,LOW-MOD,LOW,LOW,-25.9,Waterlogged,11,2,11,0,0,True,,,,,,
2015-10-19,32.9,13.2,3:45 PM,3:00 AM,22.1,64.9,17.7,3.2,6,40.4,0.0,4.24,,1020.0,244.5,997.0,504.9,14.1,,22.1,13.2,,5.1,,,,,1.2035,,,13.0,8.0,82.8,47.8,8,18.3,MODERATE,0,LOW,LOW,LOW,-26.6,Waterlogged,10,3,11,0,0,True,,,,,,
2015-10-20,33.8,15.2,2:05 PM,5:00 AM,23.4,61.0,22.5,4.0,19,50.7,0.0,3.71,,1015.0,193.8,1056.0,400.13,14.1,,23.3,15.2,,5.9,,,,,1.1923,,,14.5,9.5,90.4,55.4,7,19.2,LOW-MOD,0,LOW,LOW-MOD,LOW,-26.9,Waterlogged,10,2,12,0,0,False,,,,,,
2015-10-21,22.7,16.8,9:10 AM,11:40 PM,19.6,76.8,19.3,3.4,8,43.7,3.4,1.44,10.2,1011.1,88.4,1157.0,182.56,15.3,,19.9,16.8,,2.9,,,,,1.2032,,,9.8,4.8,89.1,54.1,10,24.0,MODERATE,3,LOW-MOD,LOW-MOD,LOW,-20.5,Waterlogged,20,0,4,1,0,True,,,,,,
2015-10-22,26.3,13.6,4:05 PM,6:25 AM,19.1,72.3,16.1,4.0,275,50.2,0.0,2.64,,1012.3,160.8,900.0,332.03,13.6,,19.1,13.6,,3.6,,,,,1.2067,,,9.9,4.9,85.0,50.0,10,23.1,MODERATE,4,MODERATE,LOW,LOW,-18.6,Waterlogged,15,0,9,0,0,True,,,,,,
2015-10-23,26.2,10.4,2:50 PM,5:25 AM,18.7,59.5,29.0,6.3,55,87.8,0.0,4.55,,1017.8,256.2,1245.0,529.06,9.9,,18.2,10.4,,5.2,,,,,1.2149,,,8.3,3.3,79.2,44.2,3,19.0,LOW,1,LOW-MOD,LOW,LOW,-18.9,Waterlogged,17,5,2,0,0,False,,,,,,
2015-10-24,29.1,11.1,3:05 PM,5:35 AM,19.5,53.8,19.3,3.9,25,48.7,0.0,4.96,,1018.7,287.1,1086.0,592.78,8.3,,18.8,11.1,,6.4,,,,,1.2126,,,10.1,5.1,77.2,42.2,2,14.9,LOW,1,LOW-MOD,LOW,LOW,-22.2,Waterlogged,14,1,9,0,0,False,,,,,,
2015-10-25,32.3,9.2,3:05 PM,6:35 AM,21.3,51.3,12.9,2.5,51,29.3,0.0,4.77,,1016.2,284.1,1055.0,562.18,8.5,,20.5,9.2,36.6,7.5,,,,,1.2023,,,10.8,5.8,76.4,41.4,5,11.9,LOW-MOD,0,LOW,LOW,LOW,-22.9,Waterlogged,8,2,13,0,0,False,,,,,,
2015-10-26,27.9,15.1,4:30 PM,11:55 PM,21.7,50.5,24.1,6.2,242,84.3,0.0,4.86,,1013.3,261.2,1023.0,539.4,10.5,,21.0,15.1,32.3,6.7,,,,,1.1972,,,11.5,6.5,74.9,39.9,0,8.4,LOW,0,LOW,LOW,LOW,-23.5,Waterlogged,15,7,2,0,0,False,,,,,,
2015-10-27,26.2,11.6,3:25 PM,3:20 AM,18.2,51.0,30.6,8.4,63,115.8,0.0,5.51,,1020.4,287.9,1081.0,594.46,6.7,,17.3,11.6,32.1,6.4,,,,,1.2201,,,8.9,3.9,69.3,34.3,2,5.7,LOW,0,LOW,LOW,LOW,-25.3,Waterlogged,13,3,8,0,0,False,,,,,,
2015-10-28,26.8,6.6,5:20 PM,6:45 AM,16.8,51.0,20.9,4.1,71,51.6,0.0,4.92,,1020.4,297.0,1056.0,613.21,5.3,,16.0,6.6,31.5,6.4,,,,,1.226,,,6.7,1.7,66.2,31.2,2,4.6,LOW,0,LOW,LOW,LOW,-32.2,Waterlogged,14,1,9,0,0,False,,,,,,
2015-10-29,30.2,8.7,4:00 PM,5:15 AM,19.2,49.7,17.7,3.1,68,37.3,0.0,5.36,,1018.5,311.2,997.0,642.59,6.4,,18.4,8.7,34.0,7.2,,,,,1.2136,,,9.4,4.4,65.7,30.7,5,4.2,LOW-MOD,1,LOW-MOD,LOW,LOW,-34.9,Waterlogged,11,2,11,0,0,False,,,,,,
2015-10-30,29.2,13.6,2:50 PM,6:25 AM,21.2,53.8,22.5,6.4,57,84.8,0.0,4.46,,1016.9,230.3,939.0,475.6,10.8,,20.7,13.6,34.8,6.3,,,,,1.2035,,,11.4,6.4,68.8,33.8,0,4.4,LOW,0,LOW,LOW,LOW,-34.8,Waterlogged,15,6,3,0,0,False,,,,,,
2015-10-31,22.6,15.7,11:45 AM,11:20 PM,18.6,78.1,27.4,7.5,52,107.3,35.2,1.83,137.2,1015.0,98.0,860.0,202.37,14.5,,18.7,15.1,29.0,2.7,,,,,1.212,,,9.1,4.1,67.8,32.8,6,6.3,LOW-MOD,2,LOW-MOD,LOW,LOW,3.5,Optimal,18,0,6,1,0,False,,,,,,
2015-11-01,28.4,14.8,3:20 PM,6:05 AM,18.3,86.8,37.0,6.2,63,84.4,30.2,2.18,131.0,1010.0,133.4,1129.0,275.42,15.8,,18.7,14.8,35.3,1.7,,,,,1.2072,,,11.6,6.6,68.6,33.6,20,11.3,HIGH,6,MODERATE,LOW,LOW,36.3,Very Dry,6,0,18,1,0,True,,,,,,
2015-11-02,28.6,16.4,3:25 PM,12:00 AM,21.5,69.7,19.3,4.4,271,58.6,2.4,4.42,40.4,1009.6,260.9,1192.0,538.9,14.7,,21.6,16.4,34.5,4.3,,,,,1.1936,,,12.5,7.5,69.6,34.6,9,17.6,MODERATE,0,LOW,MODERATE,LOW,39.1,Very Dry,10,3,11,1,0,True,,,,,,
2015-11-03,29.4,12.5,3:25 PM,6:20 AM,21.5,63.2,16.1,2.9,132,35.3,0.0,4.67,,1012.6,280.2,1167.0,578.65,13.2,,21.3,12.5,34.7,5.2,,,,,1.1972,,,10.9,5.9,71.6,36.6,7,23.0,LOW-MOD,0,LOW,LOW,LOW,40.0,Very Dry,11,4,9,0,0,False,,,,,,
2015-11-04,26.6,16.8,12:15 PM,4:20 AM,20.4,71.7,29.0,9.1,65,129.9,1.2,3.07,1.4,1012.3,153.0,1194.0,315.87,14.9,,20.6,16.8,33.6,3.6,,,,,1.2013,,,11.7,6.7,76.6,41.6,5,28.5,LOW-MOD,3,LOW-MOD,LOW,LOW,43.0,Very Dry,20,0,4,1,0,False,,,,,,
2015-11-05,23.6,16.3,3:55 PM,11:45 PM,19.0,83.1,29.0,7.8,51,111.1,2.0,1.63,5.8,1007.0,81.3,926.0,167.85,16.0,,19.5,16.3,29.8,2.1,,,,,1.2008,,,10.0,5.0,77.2,42.2,12,30.6,HIGH,5,MODERATE,LOW-MOD,LOW,48.7,Very Dry,14,0,10,1,0,True,,,,,,
2015-11-06,23.6,14.8,3:20 PM,3:40 AM,18.6,89.1,27.4,4.4,256,54.0,9.0,2.31,88.0,1007.4,144.4,1245.0,298.13,16.6,,19.2,14.8,30.4,1.4,,,,,1.2029,,,9.2,4.2,75.0,40.0,22,31.8,HIGH,7,MODERATE,LOW,LOW,59.9,Very Dry,6,0,18,1,0,True,,,,,,
2015-11-07,23.2,13.0,4:40 PM,6:35 AM,18.2,63.7,25.7,9.1,228,129.5,0.0,5.49,,1012.8,333.7,1111.0,689.17,10.4,,17.7,13.0,27.9,4.6,,,,,1.211,,,8.1,3.1,74.0,39.0,9,26.9,MODERATE,3,LOW-MOD,LOW,LOW,21.0,Dry,12,3,9,0,0,True,,,,,,
2015-11-08,28.5,10.1,5:05 PM,6:05 AM,19.0,57.9,17.7,2.7,71,32.0,0.0,4.96,,1017.7,304.7,1005.0,629.15,9.6,,18.4,10.1,33.1,5.6,,,,,1.2135,,,9.3,4.3,71.7,36.7,0,23.3,LOW-MOD,2,LOW-MOD,LOW,LOW,-12.0,Wet,15,5,4,0,0,False,,,,,,
2015-11-09,32.3,11.8,5:00 PM,6:00 AM,21.5,59.1,14.5,1.9,119,23.7,0.0,5.32,,1016.4,325.1,984.0,671.37,11.9,,21.1,11.8,36.4,6.0,,,,,1.2017,,,12.0,7.0,71.2,36.2,6,20.2,LOW-MOD,0,LOW,LOW,LOW,-15.2,Waterlogged,9,4,11,0,0,False,,,,,,
2015-11-10,34.7,14.2,4:35 PM,6:15 AM,24.8,55.5,14.5,2.8,215,34.6,0.0,5.13,,1012.2,284.0,969.0,586.43,13.6,,24.5,14.2,39.6,7.0,,,,,1.1835,,,14.5,9.5,74.8,39.8,6,16.2,LOW-MOD,0,LOW,LOW,LOW,-15.7,Waterlogged,8,3,13,0,0,False,,,,,,
2015-11-11,25.7,18.1,2:45 PM,7:25 AM,21.3,65.6,22.5,7.7,64,105.0,0.2,3.57,,1015.5,185.5,1083.0,383.01,14.5,,21.4,18.1,31.9,4.5,,,,,1.2014,,,11.9,6.9,75.0,40.0,1,12.4,LOW,0,LOW,LOW,LOW,-17.2,Waterlogged,24,0,0,1,0,False,,,,,,
2015-11-12,28.2,15.6,1:50 PM,11:55 PM,20.6,76.3,20.9,5.3,43,70.8,2.4,2.86,27.8,1014.0,164.6,1215.0,339.84,16.1,,21.1,15.6,35.2,3.1,,,,,1.2025,,,11.9,6.9,76.9,41.9,10,16.2,MODERATE,3,LOW-MOD,LOW-MOD,LOW,-18.0,Waterlogged,17,0,7,1,0,True,,,,,,
2015-11-13,27.7,15.2,5:05 PM,12:45 AM,19.9,82.6,32.2,2.4,44,28.3,31.4,2.77,384.0,1010.5,179.6,1179.0,371.0,16.6,,20.5,15.2,35.0,2.3,,,,,1.2012,,,11.4,6.4,79.1,44.1,16,23.8,HIGH,7,MODERATE,MODERATE,LOW,3.9,Optimal,10,0,14,1,0,True,,,,,,
2015-11-14,29.5,13.3,4:25 PM,6:10 AM,20.2,66.5,17.7,3.8,66,46.2,0.0,4.11,,1010.7,245.0,1197.0,505.93,13.1,,20.1,13.3,35.6,4.5,,,,,1.2002,,,11.4,6.4,82.4,47.4,6,25.3,LOW-MOD,3,LOW-MOD,LOW,LOW,5.3,Optimal,15,4,5,0,0,False,,,,,,
2015-11-15,28.9,12.6,3:50 PM,6:20 AM,20.3,57.9,16.1,4.1,75,50.3,0.0,5.5,,1014.7,336.7,1225.0,695.27,10.8,,19.8,12.6,34.7,5.7,,,,,1.2046,,,10.8,5.8,83.9,48.9,5,22.9,LOW-MOD,3,LOW-MOD,LOW,LOW,4.7,Optimal,13,5,6,0,0,False,,,,,,
2015-11-16,28.7,10.8,3:40 PM,6:10 AM,19.9,55.6,16.1,3.1,71,39.4,0.0,5.58,,1016.2,335.9,1009.0,693.67,9.7,,19.3,10.8,33.5,6.1,,,,,1.208,,,9.8,4.8,81.7,46.7,2,19.1,LOW,2,LOW-MOD,LOW,LOW,4.5,Optimal,15,5,4,0,0,False,,,,,,
2015-11-17,33.5,11.9,5:10 PM,4:25 AM,22.3,52.7,16.1,2.6,7,33.3,0.0,5.62,,1014.1,318.6,1271.0,658.03,9.7,,21.5,11.9,37.2,7.4,,,,,1.1957,,,12.7,7.7,79.9,44.9,7,14.2,LOW-MOD,0,LOW,LOW,LOW,4.0,Optimal,7,3,14,0,0,False,,,,,,
2015-11-18,36.8,15.1,3:20 PM,6:25 AM,25.6,40.8,32.2,5.3,242,71.0,0.0,6.87,,1010.9,336.2,1009.0,694.23,8.6,,24.5,15.1,39.8,9.9,,,,,1.1788,,,15.9,10.9,83.9,48.9,0,8.9,LOW,0,LOW,LOW,LOW,0.5,Optimal,11,2,11,0,0,False,,,,,,
2015-11-19,40.3,17.3,4:35 PM,6:20 AM,27.6,43.6,25.7,3.8,239,47.9,0.0,5.94,,1010.9,307.3,981.0,634.59,12.0,,26.9,17.3,44.9,9.7,,,,,1.1709,,,18.8,13.8,90.8,55.8,0,7.9,LOW,0,LOW,LOW,LOW,-5.0,Wet,12,1,11,0,0,False,,,,,,
2015-11-20,39.3,17.3,3:00 PM,5:10 AM,28.1,41.1,38.6,10.3,237,142.3,0.0,7.84,,1007.2,340.1,1046.0,702.34,10.6,,27.1,17.3,43.2,10.6,,,,,1.1647,,,18.3,13.3,97.7,62.7,0,7.9,LOW,0,LOW,LOW,LOW,-41.5,Waterlogged,11,1,12,0,0,False,,,,,,
2015-11-21,28.2,12.6,4:15 PM,6:00 AM,20.0,46.9,24.1,8.6,219,118.6,0.0,6.21,,1014.5,353.2,1035.0,729.44,7.1,,19.1,11.8,32.2,7.3,,,,,1.2056,,,10.4,5.4,96.7,61.7,0,6.9,LOW,0,LOW,LOW,LOW,-43.6,Waterlogged,14,3,7,0,0,False,,,,,,
2015-11-22,30.3,10.7,5:15 PM,5:45 AM,21.2,46.8,20.9,5.2,294,68.9,0.0,5.74,,1013.6,314.5,1209.0,649.48,7.5,,20.3,10.7,34.5,7.7,,,,,1.1996,,,10.5,5.5,96.4,61.4,4,6.0,LOW-MOD,0,LOW,LOW,LOW,-43.8,Waterlogged,7,4,13,0,0,False,,,,,,
2015-11-23,27.9,10.4,4:45 PM,4:45 AM,20.1,40.3,25.7,6.3,229,84.2,0.0,6.47,,1011.9,351.5,1032.0,725.85,5.0,,19.0,10.4,31.9,8.2,,,,,1.2021,,,9.1,4.1,95.7,60.7,0,4.9,LOW,0,LOW,LOW,LOW,-44.7,Waterlogged,12,3,9,0,0,False,,,,,,
2015-11-24,32.2,9.4,4:30 PM,6:00 AM,21.0,43.9,19.3,3.5,256,41.7,0.0,6.35,,1013.0,352.8,1025.0,728.6,5.8,,20.0,9.4,35.4,8.5,,,,,1.1997,,,10.8,5.8,93.8,58.8,3,3.8,LOW,0,LOW,LOW,LOW,-45.4,Waterlogged,10,2,12,0,0,False,,,,,,
2015-11-25,35.2,9.4,3:50 PM,6:20 AM,23.6,37.0,29.0,4.7,17,58.7,0.0,6.8,,1006.2,348.9,1030.0,720.48,4.0,,22.2,9.4,37.8,10.7,,,,,1.1812,,,12.3,7.3,90.2,55.2,1,3.0,LOW,0,LOW,LOW,LOW,-45.4,Waterlogged,10,2,12,0,0,False,,,,,,
2015-11-26,25.3,12.7,3:50 AM,11:55 PM,20.2,33.0,38.6,12.1,228,172.8,0.0,6.41,,1004.8,326.7,1204.0,674.69,2.7,,18.7,12.7,26.8,8.9,,,,,1.1932,,,9.0,4.0,80.4,45.4,0,2.4,LOW,0,LOW,LOW,LOW,-45.8,Waterlogged,10,7,7,0,0,False,,,,,,
2015-11-27,24.2,8.1,3:00 PM,6:20 AM,16.4,33.6,24.1,6.3,219,85.7,0.0,6.24,,1014.8,359.6,1046.0,742.5,-0.6,,14.9,8.1,28.0,8.3,,,,,1.2209,,,6.1,1.1,68.2,33.2,0,1.6,LOW,0,LOW,LOW,LOW,-44.2,Waterlogged,12,4,8,0,0,False,,,,,,
2015-11-28,30.4,7.6,5:20 PM,5:45 AM,20.0,44.0,17.7,3.5,243,44.6,0.0,6.1,,1013.3,350.7,1023.0,724.18,5.7,,19.0,7.6,33.9,7.9,,,,,1.2041,,,9.0,4.0,66.8,31.8,1,1.7,LOW,0,LOW,LOW,LOW,-44.1,Waterlogged,10,5,9,0,0,False,,,,,,
2015-11-29,28.6,11.4,2:30 PM,5:55 AM,20.6,46.9,29.0,5.0,236,68.4,0.0,5.08,,1010.7,274.8,1243.0,567.38,7.5,,19.8,11.4,33.3,7.4,,,,,1.1986,,,10.0,5.0,66.3,31.3,0,1.7,LOW,0,LOW,LOW,LOW,-43.5,Waterlogged,12,4,8,0,0,False,,,,,,
2015-11-30,33.1,10.1,3:45 PM,5:40 AM,22.5,46.5,32.2,3.2,303,39.8,0.0,5.99,,1008.3,334.6,1023.0,690.97,8.3,,21.6,10.1,37.4,8.3,,,,,1.1881,,,11.6,6.6,68.8,33.8,4,2.0,LOW-MOD,0,LOW,LOW,LOW,-43.0,Waterlogged,9,2,13,0,0,False,,,,,,
2015-12-01,32.9,17.2,12:50 PM,2:25 AM,24.2,41.2,29.0,5.9,249,79.4,0.2,4.73,,1006.1,227.9,1215.0,470.56,9.1,,23.2,17.2,37.5,8.8,,,,,1.1787,,,15.0,10.0,73.0,38.0,1,2.7,LOW,0,LOW,LOW,LOW,-41.1,Waterlogged,10,5,9,1,0,False,,,,,,
2015-12-02,23.3,12.2,4:00 PM,6:45 AM,17.7,35.1,32.2,10.8,216,151.8,0.0,6.57,,1017.0,361.1,1048.0,745.59,1.0,,16.1,11.9,26.9,8.3,,,,,1.2181,,,7.8,2.8,68.5,33.5,0,2.9,LOW,1,LOW-MOD,LOW,LOW,-40.9,Waterlogged,11,5,8,0,0,False,,,,,,
2015-12-03,31.7,9.2,4:40 PM,5:55 AM,20.6,40.8,17.7,3.2,67,39.5,0.0,6.21,,1022.3,357.3,1034.0,737.74,5.4,,19.5,9.2,35.3,8.5,,,,,1.2124,,,10.4,5.4,69.9,34.9,0,2.8,LOW,1,LOW-MOD,LOW,LOW,-40.7,Waterlogged,13,3,8,0,0,False,,,,,,
2015-12-04,34.1,13.4,5:35 PM,6:20 AM,23.9,42.9,16.1,3.5,68,43.0,0.0,6.31,,1020.3,354.3,1027.0,731.65,8.9,,22.9,13.4,37.5,8.8,,,,,1.1965,,,13.8,8.8,77.6,42.6,0,2.9,LOW,0,LOW,LOW,LOW,-40.8,Waterlogged,12,3,9,0,0,False,,,,,,
2015-12-05,37.4,14.4,5:00 PM,6:05 AM,25.7,38.3,12.9,2.4,67,30.3,0.0,6.25,,1016.7,337.1,1081.0,696.07,7.7,,24.4,14.4,40.7,10.4,,,,,1.1851,,,15.9,10.9,84.5,49.5,0,2.9,LOW,0,LOW,LOW,LOW,-40.9,Waterlogged,10,2,12,0,0,False,,,,,,
2015-12-06,39.8,16.2,3:40 PM,5:40 AM,28.1,33.7,19.3,3.4,52,42.4,0.0,6.53,,1013.9,335.6,1056.0,693.0,8.4,,26.7,16.2,43.2,11.6,,,,,1.1725,,,18.0,13.0,92.5,57.5,0,2.9,LOW,0,LOW,LOW,LOW,-42.4,Waterlogged,9,2,13,0,0,False,,,,,,
2015-12-07,35.5,19.4,2:15 PM,6:20 AM,27.4,42.4,24.1,8.7,72,117.1,0.0,5.19,,1012.3,232.3,1338.0,479.65,12.6,,26.8,19.4,40.8,9.1,,,,,1.1733,,,17.4,12.4,98.3,63.3,0,4.7,LOW,0,LOW,LOW,LOW,-41.6,Waterlogged,10,3,11,0,0,False,,,,,,
2015-12-08,27.1,20.9,12:00 AM,11:50 PM,24.4,61.7,22.5,5.5,44,75.5,3.2,2.1,5.8,1011.2,87.4,1021.0,180.48,16.3,,24.7,20.9,34.2,5.3,,,,,1.1839,,,14.0,9.0,97.3,62.3,4,7.7,LOW-MOD,0,LOW,LOW,LOW,-36.0,Waterlogged,20,3,1,1,0,False,,,,,,
2015-12-09,33.7,18.4,4:35 PM,4:20 AM,25.4,52.8,24.1,5.0,262,62.6,0.0,6.25,,1012.2,337.1,1030.0,696.02,13.1,,25.1,18.4,37.7,7.5,,,,,1.1811,,,16.1,11.1,105.6,70.6,5,9.5,LOW-MOD,0,LOW,LOW-MOD,LOW,-35.6,Waterlogged,8,1,15,0,0,False,,,,,,
2015-12-10,33.8,13.7,4:50 PM,5:35 AM,24.7,44.8,22.5,4.1,245,51.3,0.0,6.06,,1010.0,326.2,1158.0,673.64,9.7,,23.7,13.7,38.2,8.9,,,,,1.1813,,,13.8,8.8,109.0,74.0,1,10.2,LOW,0,LOW,LOW,LOW,-35.5,Waterlogged,10,0,14,0,0,False,,,,,,
2015-12-11,27.3,16.1,1:45 PM,11:55 PM,22.0,36.7,37.0,11.1,228,155.7,0.0,6.96,,1007.3,339.1,1148.0,700.17,5.8,,20.9,16.1,31.8,8.9,,,,,1.1889,,,11.7,6.7,106.9,71.9,0,8.7,LOW,0,LOW,LOW,LOW,-36.1,Waterlogged,10,6,8,0,0,False,,,,,,
2015-12-12,26.7,9.6,5:00 PM,5:55 AM,18.1,36.5,22.5,7.0,223,95.8,0.0,6.41,,1013.8,359.2,1216.0,741.73,1.3,,16.7,9.6,30.6,8.5,,,,,1.2126,,,8.1,3.1,99.1,64.1,0,5.6,LOW,1,LOW-MOD,LOW,LOW,-36.3,Waterlogged,12,2,10,0,0,False,,,,,,
2015-12-13,30.4,8.7,4:10 PM,5:20 AM,20.1,39.9,17.7,3.1,222,38.5,0.0,5.74,,1014.5,321.6,1067.0,664.16,3.7,,19.0,8.7,33.9,8.8,,,,,1.2052,,,9.5,4.5,90.6,55.6,0,3.3,LOW,1,LOW-MOD,LOW,LOW,-35.5,Waterlogged,11,2,11,0,0,False,,,,,,
2015-12-14,37.3,10.2,4:40 PM,6:00 AM,24.3,36.3,20.9,3.4,223,43.7,0.0,6.91,,1011.9,364.0,1048.0,751.66,4.5,,22.9,10.2,40.1,11.0,,,,,1.1851,,,13.8,8.8,87.0,52.0,0,2.4,LOW,0,LOW,LOW,LOW,-37.2,Waterlogged,10,2,12,0,0,False,,,,,,
2015-12-15,35.1,16.5,2:55 PM,3:45 AM,24.9,36.7,17.7,1.9,29,22.5,0.0,3.51,,1010.5,176.1,1260.0,363.52,7.6,,23.7,16.5,39.2,10.0,,,,,1.1811,,,15.8,10.8,88.8,53.8,0,2.1,LOW,0,LOW,LOW,LOW,-41.8,Waterlogged,11,2,11,0,0,False,,,,,,
2015-12-16,38.1,14.9,5:30 PM,6:20 AM,26.7,38.1,33.8,5.8,96,79.7,0.0,7.14,,1010.5,361.0,1049.0,745.45,7.9,,25.4,14.9,40.4,10.9,,,,,1.174,,,16.5,11.5,89.2,54.2,0,2.6,LOW,0,LOW,LOW,LOW,-42.7,Waterlogged,11,2,11,0,0,False,,,,,,
2015-12-17,36.5,16.4,4:40 PM,6:15 AM,26.3,41.6,20.9,5.0,62,68.9,0.0,6.73,,1012.7,356.4,1027.0,735.93,10.8,,25.4,16.4,40.4,9.3,,,,,1.1781,,,16.4,11.4,91.8,56.8,0,3.8,LOW,0,LOW,LOW,LOW,-43.4,Waterlogged,12,2,10,0,0,False,,,,,,
2015-12-18,40.4,16.7,5:30 PM,4:25 AM,28.2,42.4,16.1,2.7,44,37.0,0.0,6.68,,1011.4,353.1,1027.0,729.2,12.1,,27.5,16.7,44.5,10.0,,,,,1.1692,,,18.5,13.5,98.6,63.6,0,5.3,LOW,0,LOW,LOW,LOW,-43.1,Waterlogged,10,3,11,0,0,False,,,,,,
2015-12-19,41.3,19.6,4:40 PM,4:45 AM,30.9,33.3,19.3,4.0,20,54.3,0.0,6.98,,1008.9,342.7,1190.0,707.74,10.4,,29.7,19.6,44.5,12.5,,,,,1.1559,,,20.4,15.4,110.9,75.9,0,6.4,LOW,0,LOW,LOW,LOW,-43.7,Waterlogged,8,2,14,0,0,False,,,,,,
2015-12-20,41.6,19.6,3:50 PM,6:15 AM,30.0,38.7,33.8,8.7,348,110.5,0.8,7.0,1.6,1006.1,316.4,1132.0,619.29,11.2,,29.1,19.6,46.4,11.4,,,,,1.1561,,,20.6,15.6,122.0,87.0,2,8.0,LOW,0,LOW,LOW,LOW,-44.1,Waterlogged,10,2,12,1,0,False,,,,,,
2015-12-21,26.9,15.9,3:45 PM,6:15 AM,21.8,64.5,20.9,4.4,223,57.3,8.0,3.47,21.6,1014.7,202.4,775.0,418.04,13.7,,21.8,15.9,,4.9,,,,,1.1984,,,11.4,6.4,119.6,84.6,10,10.3,MODERATE,0,LOW,MODERATE,LOW,-32.7,Waterlogged,7,7,10,1,0,True,,,,,,
2015-12-22,30.5,18.2,4:30 PM,2:40 AM,23.1,54.0,29.0,9.9,49,144.2,0.0,5.22,,1017.3,252.2,1308.0,520.84,12.5,,22.7,18.2,,6.5,,,,,1.1962,,,14.4,9.4,118.2,83.2,0,11.3,LOW,0,LOW,LOW,LOW,-34.4,Waterlogged,15,3,6,0,0,False,,,,,,
2015-12-23,32.2,15.6,3:35 PM,6:00 AM,23.5,50.2,22.5,6.9,66,92.0,0.0,5.79,,1014.9,314.2,1311.0,648.87,11.7,,22.9,15.6,,7.2,,,,,1.1918,,,13.9,8.9,115.6,80.6,0,10.9,LOW,0,LOW,LOW,LOW,-33.1,Waterlogged,13,5,6,0,0,False,,,,,,
2015-12-24,32.9,15.3,3:10 PM,5:55 AM,24.5,44.8,25.7,8.3,53,118.4,0.0,7.13,,1014.1,364.0,1048.0,751.77,9.8,,23.6,15.3,,8.6,,,,,1.1869,,,14.1,9.1,113.3,78.3,0,10.5,LOW,0,LOW,LOW,LOW,-33.5,Waterlogged,11,3,10,0,0,False,,,,,,
2015-12-25,32.9,15.6,4:20 PM,6:05 AM,25.1,41.2,25.7,9.3,43,133.9,0.0,6.99,,1010.2,353.0,1183.0,728.91,9.7,,24.1,15.6,,9.1,,,,,1.1799,,,14.2,9.2,109.0,74.0,0,9.2,LOW,0,LOW,LOW,LOW,-33.8,Waterlogged,10,3,11,0,0,False,,,,,,
2015-12-26,25.1,15.9,12:45 AM,11:55 PM,20.7,64.9,27.4,8.8,39,125.5,19.0,2.25,63.6,1005.1,102.2,933.0,210.97,13.3,,20.7,15.9,,4.5,,,,,1.1916,,,10.5,5.5,99.1,64.1,9,8.9,MODERATE,3,LOW-MOD,LOW,LOW,-10.1,Wet,16,1,7,1,0,True,,,,,,
2015-12-27,27.0,11.2,4:20 PM,6:10 AM,19.5,46.1,24.1,7.0,200,94.2,0.0,6.38,,1015.8,370.8,1056.0,765.65,6.3,,18.5,11.2,,7.3,,,,,1.2092,,,9.1,4.1,87.6,52.6,0,6.9,LOW,1,LOW-MOD,LOW,LOW,-10.2,Wet,13,5,6,0,0,False,,,,,,
2015-12-28,29.8,11.8,5:15 PM,6:35 AM,21.0,45.3,17.7,4.4,86,56.3,0.0,6.28,,1020.1,366.3,1139.0,756.33,7.4,,20.1,11.8,,7.8,,,,,1.2081,,,10.8,5.8,87.0,52.0,0,5.8,LOW,1,LOW-MOD,LOW,LOW,-21.0,Waterlogged,13,2,9,0,0,False,,,,,,
2015-12-29,32.7,12.3,5:25 PM,6:00 AM,22.7,48.7,17.7,3.5,192,42.3,0.0,6.3,,1018.3,363.8,1042.0,751.26,9.8,,21.9,12.3,,7.7,,,,,1.199,,,12.5,7.5,85.1,50.1,0,5.8,LOW,0,LOW,LOW,LOW,-22.1,Waterlogged,13,2,9,0,0,False,,,,,,
